EmpID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DOB,State,JobFunctionDescription,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,Survey Date,Engagement Score,Satisfaction Score,Work-Life Balance Score,Total Training Cost,Seniority_Years,Normalized_Training_Cost,Gender_Male 
1860,Frankie,Banks,2019-12-10,2020-03-07 00:00:00,Production Technician I,Jenna Perry,Frankie.Banks@Bilearner.Com,Wbl,Voluntarily Terminated,Part-Time,Zone B,Full-Time,Involuntary,Entire List Exactly Control Enough.,Production,Project Management - Con,2000-06-09,Ma,Coordinator,34484,Asian,Divorced,Exceeds,3.0,21-03-2023,1,4,3,551.45,6.439425051334703,0.5016056804418121,False
1861,Lorelei,Glass,2020-06-11,Desconocido,Production Technician I,Ana Harding,Lorelei.Glass@Bilearner.Com,Nel,Active,Contract,Zone A,Full-Time,Unk,Nan,Production,Wireline Construction,1951-11-11,Ma,Apprentice,97856,Black,Widowed,Exceeds,3.0,22-09-2022,1,2,4,849.52,5.935660506502396,0.8328203304701476,True
1862,Marie,Moyer,2021-08-30,Desconocido,Production Technician I,Thomas Davis,Marie.Moyer@Bilearner.Com,Pl,Active,Full-Time,Zone C,Temporary,Unk,Nan,Production,Aerial,1985-03-25,Ma,Laborer,25103,Other,Single,Exceeds,3.0,11-03-2023,5,4,4,180.61,4.717316906228611,0.0895291856033247,True
1863,Amari,Bowen,2019-11-04,2021-12-29 00:00:00,Production Technician I,Jennifer Boone,Amari.Bowen@Bilearner.Com,Bpc,Active,Part-Time,Zone C,Full-Time,Involuntary,Nor Director Yard Within Car Into Final.,Production,Engineers,1987-09-18,Ma,Engineer,87036,Other,Single,Exceeds,3.0,04-07-2023,5,2,2,559.52,6.537987679671458,0.5105730445701332,False
1864,Prince,Dickerson,2023-06-03,2023-07-18 00:00:00,Production Technician I,Karen Smith,Prince.Dickerson@Bilearner.Com,Ccdr,Active,Full-Time,Zone A,Temporary,Resignation,Take Health Either Southern Religious Today.,Production,Field Operations,1972-05-26,Ma,Splicer,51953,Hispanic,Married,Exceeds,3.0,10-12-2022,3,2,1,850.57,2.9596167008898013,0.8339870878846133,False
1865,Lane,Church,2021-02-14,Desconocido,Production Technician I,Jamie Anderson,Lane.Church@Bilearner.Com,Svg,Active,Part-Time,Zone C,Part-Time,Unk,Nan,Production,Field Operations,1969-05-24,Ma,Lineman,67354,Asian,Single,Exceeds,3.0,12-01-2023,1,3,4,802.75,5.256673511293634,0.7808496216372385,False
1866,Cassie,Nolan,2023-02-28,Desconocido,Production Technician I,Kathleen Boyle,Cassie.Nolan@Bilearner.Com,Ew,Active,Contract,Zone A,Temporary,Unk,Nan,Production,Field Operations,1980-05-22,Ma,Operator,81653,Asian,Divorced,Exceeds,3.0,12-10-2022,3,5,2,587.63,3.2197125256673513,0.5418088073516828,True
1867,Mauricio,Buchanan,2021-01-09,2021-08-17 00:00:00,Production Technician I,Natalie Roman,Mauricio.Buchanan@Bilearner.Com,Msc,Active,Full-Time,Zone B,Temporary,Involuntary,Apply Must Visit Street.,Production,Engineers,1942-11-01,Ma,Technician,25698,Asian,Divorced,Needs Improvement,3.0,08-05-2023,1,5,2,114.45,5.3552361396303905,0.016012356516617955,True
1868,Briana,Wang,2022-03-22,2023-05-15 00:00:00,Production Technician I,Anthony Diaz,Briana.Wang@Bilearner.Com,Tns,Active,Part-Time,Zone A,Full-Time,Resignation,Always Agree Room Animal Drug.,Production,Field Operations,2000-11-28,Ma,Laborer,6756,Black,Single,Needs Improvement,3.0,26-02-2023,5,3,3,599.79,4.158795345653662,0.5553209694087317,True
1869,Salma,Blackwell,2019-11-11,Desconocido,Production Technician I,Robert Adams,Salma.Blackwell@Bilearner.Com,Pyz,Active,Part-Time,Zone C,Temporary,Unk,Nan,Production,Catv,1982-01-25,Ma,Foreman,70511,Asian,Married,Exceeds,3.0,31-08-2022,1,2,3,280.46,6.5188227241615335,0.20048225973131237,False
1870,Shelby,Frazier,2022-10-04,Desconocido,Production Technician I,Steven Reid,Shelby.Frazier@Bilearner.Com,Wbl,Active,Contract,Zone B,Full-Time,Unk,Nan,Production,Engineers,1992-03-31,Ma,Engineer,73361,Hispanic,Married,Fully Meets,3.0,13-09-2022,2,5,3,969.98,3.62217659137577,0.9666751858477881,False
1871,Lindsay,Becker,2021-08-23,Desconocido,Production Technician I,Andrew Calderon,Lindsay.Becker@Bilearner.Com,Nel,Active,Contract,Zone C,Full-Time,Unk,Nan,Production,Wireline Construction,1996-08-09,Ma,Laborer,51310,White,Widowed,Fully Meets,3.0,12-12-2022,1,4,3,643.07,4.736481861738535,0.6034135988354651,False
1872,Reyna,Good,2022-12-05,2023-06-18 00:00:00,Production Technician I,Andrew Ball,Reyna.Good@Bilearner.Com,Pl,Active,Full-Time,Zone B,Temporary,Retirement,General Nature Open.,Production,Field Operations,1972-12-21,Ma,Laborer,64371,Hispanic,Married,Fully Meets,3.0,17-04-2023,1,2,5,299.55,3.4524298425735798,0.22169502072383404,False
1873,Nathalie,Rivera,2019-07-20,2019-08-28 00:00:00,Production Technician Ii,Christine Larson,Nathalie.Rivera@Bilearner.Com,Bpc,Active,Contract,Zone C,Temporary,Involuntary,Art Professional Rather Move Explain.,Production,Engineers,1960-01-23,Ma,Technician,76588,Black,Married,Fully Meets,3.0,14-08-2022,5,2,3,373.67,6.830937713894593,0.3040569822097274,False
1874,Saniyah,Schroeder,2021-11-05,Desconocido,Production Technician Ii,Brenda Thompson,Saniyah.Schroeder@Bilearner.Com,Ccdr,Active,Full-Time,Zone B,Part-Time,Unk,Nan,Production,Technology / It,1960-12-08,Ma,Technician,35018,Asian,Widowed,Fully Meets,3.0,04-05-2023,2,4,4,902.01,4.5338809034907595,0.8911470892180503,True
1875,Taylor,Mann,2021-01-04,2023-03-04 00:00:00,Production Technician Ii,Patricia Robbins,Taylor.Mann@Bilearner.Com,Ew,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Involuntary,Young Finally Can Fact.,Production,General - Con,1953-08-01,Ma,Foreman,24806,Other,Single,Fully Meets,3.0,05-08-2023,3,1,4,105.61,5.368925393566051,0.0061893702843554416,True
1876,Rylee,Stevenson,2022-10-14,2023-03-02 00:00:00,Production Technician Ii,Terry Stevens,Rylee.Stevenson@Bilearner.Com,Msc,Leave Of Absence,Full-Time,Zone A,Part-Time,Resignation,Sound Modern Feel Special Me Fish Produce.,Production,Field Operations,1943-10-21,Ma,Operator,40691,Hispanic,Single,Fully Meets,3.0,09-01-2023,4,2,1,445.28,3.594798083504449,0.3836298378762792,False
1877,Waylon,Pennington,2021-10-30,Desconocido,Production Technician Ii,Rachel Paul,Waylon.Pennington@Bilearner.Com,Nel,Active,Part-Time,Zone A,Full-Time,Unk,Nan,Production,General - Con,1961-05-17,Ma,Foreman,5750,Asian,Married,Fully Meets,3.0,08-09-2022,2,3,2,845.17,4.550308008213553,0.8279866211816475,True
1878,Kobe,Crosby,2022-10-02,2023-06-28 00:00:00,Production Technician I,Elizabeth Miller,Kobe.Crosby@Bilearner.Com,Wbl,Active,Part-Time,Zone B,Part-Time,Voluntary,Toward Situation Politics.,Production,Splicing,2001-06-17,Ma,Manager,78562,White,Single,Fully Meets,3.0,13-01-2023,5,3,3,932.44,3.6276522929500343,0.9249608302868001,False
1879,Carmen,Davidson,2018-11-25,2020-06-14 00:00:00,Production Technician I,David Vasquez,Carmen.Davidson@Bilearner.Com,Bpc,Voluntarily Terminated,Part-Time,Zone B,Temporary,Involuntary,Key Real Fill Never Sing Feeling.,Production,Engineers,1965-10-30,Ma,Engineer,56517,Black,Single,Fully Meets,3.0,05-08-2023,2,3,4,227.51,7.479808350444901,0.14164435011612012,False
1880,Sidney,Moran,2021-07-09,2023-01-28 00:00:00,Production Technician I,Alexandra Rice,Sidney.Moran@Bilearner.Com,Ccdr,Voluntarily Terminated,Full-Time,Zone A,Full-Time,Voluntary,Within Direction Court Hope Security Stuff Early.,Production,Project Management - Con,1966-01-07,Ma,Foreman,10781,Black,Widowed,Fully Meets,3.0,13-04-2023,5,1,2,785.05,4.85968514715948,0.7611814252219616,False
1881,Alena,Bonilla,2019-05-01,Desconocido,Production Technician I,Thomas Lee,Alena.Bonilla@Bilearner.Com,Ew,Active,Full-Time,Zone B,Part-Time,Unk,Nan,Production,Field Operations,2000-10-14,Ma,Technician,54917,Asian,Single,Fully Meets,3.0,18-09-2022,3,5,3,584.92,7.049965776865161,0.538797462024824,True
1882,Baron,Luna,2021-11-09,2023-01-13 00:00:00,Production Technician I,Christina Burgess,Baron.Luna@Bilearner.Com,Msc,Active,Full-Time,Zone A,Part-Time,Retirement,List Try Partner Four Tax.,Production,Fielders,1945-02-06,Ma,Engineer,91039,Asian,Divorced,Fully Meets,3.0,07-07-2023,1,4,2,206.16,4.522929500342231,0.11792028268865354,False
1883,Giselle,Butler,2018-08-27,2019-03-23 00:00:00,Production Technician I,Regina Goodwin,Giselle.Butler@Bilearner.Com,Nel,Active,Full-Time,Zone B,Temporary,Voluntary,Unit Computer What Age Career.,Production,Project Management - Con,1967-07-03,Ma,Project Manager,26876,Black,Single,Fully Meets,3.0,09-10-2022,3,4,2,483.43,7.72621492128679,0.4260220239351949,False
1884,Sophie,Horne,2019-03-16,Desconocido,Production Technician I,Alicia Gonzalez,Sophie.Horne@Bilearner.Com,Pl,Active,Part-Time,Zone C,Part-Time,Unk,Nan,Production,General - Eng,2000-07-24,Ma,Engineer,57831,Other,Married,Fully Meets,3.0,14-04-2023,1,3,3,889.87,7.175906913073238,0.8776571511117531,False
1885,Jabari,Guerrero,2022-01-07,Desconocido,Production Technician I,Peter Giles,Jabari.Guerrero@Bilearner.Com,Pyz,Active,Contract,Zone B,Full-Time,Unk,Nan,Production,General - Con,1984-05-23,Ma,Technician,67723,Other,Married,Fully Meets,3.0,14-09-2022,1,2,4,503.04,4.361396303901437,0.44781260764726144,True
1886,Ahmed,Montgomery,2022-10-04,2023-03-05 00:00:00,Production Technician I,Daniel Guerra,Ahmed.Montgomery@Bilearner.Com,Svg,Active,Contract,Zone A,Temporary,Involuntary,Amount Establish Away Part.,Production,Executive,1984-12-06,Ma,Administrator,79888,White,Single,Fully Meets,3.0,18-01-2023,3,2,5,349.8,3.62217659137577,0.27753269698754346,True
1887,Esther,Spears,2022-03-23,Desconocido,Production Technician I,Ashley Clark,Esther.Spears@Bilearner.Com,Tns,Active,Full-Time,Zone C,Full-Time,Unk,Nan,Production,Field Operations,1997-09-13,Ma,Tower Hand,78957,White,Divorced,Fully Meets,3.0,07-05-2023,2,3,3,547.76,4.15605749486653,0.4975053615281188,True
1888,Darian,Wall,2020-05-05,2023-07-25 00:00:00,Production Technician I,Veronica Murphy,Darian.Wall@Bilearner.Com,Wbl,Active,Full-Time,Zone B,Temporary,Voluntary,History Follow Budget Forget Instead Mind.,Production,Engineers,1947-12-26,Ma,Engineer,36015,White,Married,Fully Meets,3.0,23-07-2023,1,5,1,961.68,6.036960985626283,0.9574522462858222,False
1889,Kaleb,Cole,2020-11-23,Desconocido,Production Technician I,Kelsey Thompson,Kaleb.Cole@Bilearner.Com,Pyz,Active,Contract,Zone B,Temporary,Unk,Nan,Production,General - Con,1957-02-14,Ma,Laborer,19032,Other,Divorced,Fully Meets,3.0,06-10-2022,5,4,4,993.76,5.4839151266255985,0.9930994632915893,False
1890,Anthony,Terrell,2022-03-28,Desconocido,Production Technician I,Cole Johns,Anthony.Terrell@Bilearner.Com,Wbl,Active,Contract,Zone B,Full-Time,Unk,Nan,Production,Splicing,1968-05-24,Ma,Laborer,55466,White,Widowed,Fully Meets,3.0,12-05-2023,1,3,2,998.32,4.142368240930869,0.9981665240629827,False
1891,William,Douglas,2020-03-25,Desconocido,Production Technician I,Wendy Elliott,William.Douglas@Bilearner.Com,Nel,Active,Full-Time,Zone C,Full-Time,Unk,Nan,Production,Aerial,1946-06-24,Ma,Labor,6790,Hispanic,Married,Fully Meets,3.0,22-12-2022,2,5,2,961.55,6.1492128678987,0.957307790605936,False
1892,Saniya,Buck,2018-08-07,Desconocido,Production Technician Ii,Nicholas Anderson,Saniya.Buck@Bilearner.Com,Tns,Active,Contract,Zone A,Temporary,Unk,Nan,Production,Aerial,1986-05-30,Ma,Technician,91219,Asian,Single,Fully Meets,3.0,11-01-2023,3,3,3,192.73,7.780971937029432,0.10299689975887011,False
1893,Kristopher,Owen,2020-02-11,Desconocido,Production Technician Ii,Darryl Scott,Kristopher.Owen@Bilearner.Com,Bpc,Active,Contract,Zone A,Full-Time,Unk,Nan,Production,General - Con,1976-01-28,Ma,Clerk,84422,White,Divorced,Fully Meets,3.0,08-06-2023,2,3,4,604.53,6.26694045174538,0.5605880457368906,True
1894,Hadley,Tapia,2023-01-01,Desconocido,Production Technician Ii,Clayton Wilson,Hadley.Tapia@Bilearner.Com,Ccdr,Active,Full-Time,Zone A,Full-Time,Unk,Nan,Production,Field Operations,1959-05-23,Ma,Laborer,12371,Other,Single,Fully Meets,3.0,01-06-2023,3,1,5,144.39,3.378507871321013,0.04928161079195046,True
1895,Lillie,Bush,2022-12-07,Desconocido,Production Technician Ii,Phillip Fernandez,Lillie.Bush@Bilearner.Com,Ew,Active,Part-Time,Zone A,Part-Time,Unk,Nan,Production,Wireline Construction,1989-01-25,Ma,Lineman,23076,White,Married,Fully Meets,3.0,18-10-2022,4,5,2,517.92,3.4469541409993156,0.46434722700654485,False
1896,Lamont,Cook,2023-03-13,Desconocido,Production Technician Ii,Joshua Tapia,Lamont.Cook@Bilearner.Com,Msc,Active,Full-Time,Zone A,Part-Time,Unk,Nan,Production,Engineers,1951-11-18,Ma,Engineer,80925,Hispanic,Married,Fully Meets,3.0,17-01-2023,1,1,3,537.71,3.184120465434634,0.48633782627537697,False
1897,Danna,Rollins,2021-11-14,Desconocido,Production Technician Ii,Lauren Wilson,Danna.Rollins@Bilearner.Com,Nel,Active,Full-Time,Zone C,Temporary,Unk,Nan,Production,Field Operations,1948-07-20,Ma,Laborer,38371,Asian,Divorced,Fully Meets,3.0,05-09-2022,2,4,5,491.71,4.509240246406571,0.4352227395464091,True
1898,Shaun,Velazquez,2019-06-05,2020-10-20 00:00:00,Production Technician I,Benjamin Lang,Shaun.Velazquez@Bilearner.Com,Msc,Active,Full-Time,Zone C,Temporary,Voluntary,Benefit Avoid Fill Begin Any Individual Thousand.,Production,Field Operations,1997-01-14,Ma,Laborer,5154,White,Single,Fully Meets,3.0,18-07-2023,4,5,5,673.38,6.954140999315538,0.6370939961997044,False
1899,Kolton,Duarte,2020-12-12,2023-05-28 00:00:00,Production Technician I,Ashley Cannon,Kolton.Duarte@Bilearner.Com,Tns,Active,Contract,Zone C,Full-Time,Retirement,Occur Tough Thousand On Recent.,Production,Field Operations,1982-09-06,Ma,Laborer,57914,Asian,Married,Fully Meets,3.0,28-06-2023,2,4,5,724.87,5.431895961670089,0.6943095574100208,False
1900,Jonas,Braun,2020-04-06,Desconocido,Production Technician I,Lauren Thompson,Jonas.Braun@Bilearner.Com,Pyz,Active,Full-Time,Zone B,Full-Time,Unk,Nan,Production,General - Con,1960-03-22,Ma,Clerk,46828,Hispanic,Widowed,Fully Meets,3.0,02-07-2023,2,2,5,140.83,6.116358658453114,0.04532574755814341,False
1901,Meadow,Howe,2023-01-30,Desconocido,Production Technician I,Diana Cox,Meadow.Howe@Bilearner.Com,Wbl,Active,Full-Time,Zone B,Full-Time,Unk,Nan,Production,Engineers,1959-08-09,Ma,Engineer,51699,White,Divorced,Fully Meets,3.0,22-06-2023,4,1,5,113.47,3.299110198494182,0.014923382929783418,False
1902,Sarahi,Raymond,2020-09-08,2022-09-19 00:00:00,Production Technician I,Samantha Hester,Sarahi.Raymond@Bilearner.Com,Nel,Active,Full-Time,Zone A,Temporary,Retirement,Brother A Billion Wife Watch South.,Production,Engineers,1952-02-11,Ma,Project Manager,86441,Other,Divorced,Fully Meets,3.0,27-07-2023,2,5,3,604.93,5.691991786447638,0.561032524751925,True
1903,Taylor,Wiggins,2020-12-14,2021-12-07 00:00:00,Production Technician I,Roger Lynch,Taylor.Wiggins@Bilearner.Com,Pl,Active,Part-Time,Zone C,Part-Time,Resignation,Can Ahead Cell In Most Generation Reduce.,Production,Field Operations,1960-04-11,Ma,Foreman,39875,Black,Divorced,Fully Meets,3.0,17-12-2022,5,5,2,699.97,5.426420260095825,0.666640738724123,False
1904,Ezra,Zhang,2022-11-07,Desconocido,Production Technician I,Brenda Rodriguez,Ezra.Zhang@Bilearner.Com,Bpc,Active,Contract,Zone C,Part-Time,Unk,Nan,Production,General - Con,1982-10-11,Ma,Laborer,73332,Asian,Widowed,Fully Meets,3.0,09-12-2022,5,1,4,576.1,3.5290896646132786,0.5289966997433133,False
1905,Sonia,Chung,2022-04-06,Desconocido,Production Technician I,Sean Moon,Sonia.Chung@Bilearner.Com,Ccdr,Active,Part-Time,Zone B,Temporary,Unk,Nan,Production,Wireline Construction,1972-03-10,Ma,Vp,85085,Asian,Married,Fully Meets,3.0,15-04-2023,5,2,1,958.46,4.117727583846681,0.9538741902147945,False
1906,Bryce,Mills,2021-02-22,Desconocido,Production Technician I,Holly Hudson,Bryce.Mills@Bilearner.Com,Svg,Active,Part-Time,Zone B,Full-Time,Unk,Nan,Production,Field Operations,1947-08-03,Ma,Laborer,11009,Hispanic,Widowed,Fully Meets,3.0,28-12-2022,1,4,5,228.41,5.234770704996578,0.14264442789994777,True
1907,Wade,Wiggins,2022-05-16,Desconocido,Production Technician I,Charles Allen,Wade.Wiggins@Bilearner.Com,Ew,Active,Full-Time,Zone C,Part-Time,Unk,Nan,Production,Field Operations,1988-11-04,Ma,Operator,89719,Asian,Widowed,Fully Meets,3.0,18-01-2023,2,4,5,203.44,4.008213552361396,0.11489782538641892,True
1908,Selina,Gonzalez,2020-01-18,Desconocido,Production Technician I,Bonnie Hardin,Selina.Gonzalez@Bilearner.Com,Msc,Active,Contract,Zone B,Part-Time,Unk,Nan,Production,Field Operations,1942-05-19,Ma,Technician,71466,White,Widowed,Fully Meets,3.0,26-01-2023,4,2,5,359.08,6.33264887063655,0.2878446101363439,False
1909,Tyree,Parsons,2021-10-21,Desconocido,Production Technician I,Heather Michael,Tyree.Parsons@Bilearner.Com,Tns,Active,Full-Time,Zone A,Part-Time,Unk,Nan,Production,General - Con,1961-10-15,Ma,Groundman,68175,White,Widowed,Fully Meets,3.0,23-11-2022,3,5,2,653.23,4.574948665297741,0.6147033658173414,False
1910,Adrian,Murray,2019-01-05,Desconocido,Production Technician I,Jose Gomez,Adrian.Murray@Bilearner.Com,Pyz,Active,Full-Time,Zone C,Full-Time,Unk,Nan,Production,General - Eng,1942-11-07,Ma,Drafter,48973,Hispanic,Divorced,Fully Meets,3.0,05-11-2022,1,4,1,614.4,7.367556468172484,0.571555565432867,False
1911,Kael,Fisher,2021-01-24,2022-01-27 00:00:00,Production Technician I,Angela Bailey,Kael.Fisher@Bilearner.Com,Wbl,Voluntarily Terminated,Part-Time,Zone B,Temporary,Resignation,Human Box Wish Natural Student Staff.,Production,Wireline Construction,1991-06-12,Ma,Laborer,36064,White,Divorced,Fully Meets,3.0,08-04-2023,3,4,3,333.08,5.314168377823409,0.2589534741591012,False
1912,Erica,French,2020-03-06,2021-03-06 00:00:00,Production Technician Ii,Brett Sims,Erica.French@Bilearner.Com,Tns,Active,Part-Time,Zone B,Temporary,Retirement,Here Relationship Possible Purpose Instead.,Production,Engineers,1987-10-16,Ma,Engineer,7544,Asian,Married,Fully Meets,3.0,02-04-2023,2,5,1,718.38,6.201232032854209,0.687097885391086,False
1913,Damaris,Oneal,2022-11-19,2023-02-15 00:00:00,Production Technician Ii,Natalie Johnson,Damaris.Oneal@Bilearner.Com,Pyz,Voluntarily Terminated,Full-Time,Zone B,Full-Time,Involuntary,Fine Many Herself Field Method Draw Learn.,Production,General - Con,1972-07-26,Ma,Lineman,70057,White,Married,Fully Meets,3.0,21-01-2023,5,4,2,195.29,3.4962354551676933,0.10584156545509092,True
1914,Rebecca,Craig,2019-03-15,2019-10-02 00:00:00,Production Technician Ii,Deanna Freeman,Rebecca.Craig@Bilearner.Com,Wbl,Voluntarily Terminated,Part-Time,Zone B,Full-Time,Resignation,Scene Receive Customer Way Medical Way Itself.,Production,Engineers,1981-04-04,Ma,Project Manager,34085,Other,Married,Fully Meets,3.0,23-02-2023,4,4,5,113.43,7.17864476386037,0.014878935028279977,False
1915,Carley,Waters,2023-05-11,2023-07-05 00:00:00,Production Technician Ii,Mary Todd,Carley.Waters@Bilearner.Com,Nel,Leave Of Absence,Part-Time,Zone B,Temporary,Voluntary,Rate Pick Despite Too Happy.,Production,General - Con,1946-07-23,Ma,Laborer,25099,Asian,Divorced,Fully Meets,3.0,11-07-2023,2,3,5,651.23,3.02258726899384,0.6124809707421689,False
1916,Kadyn,Harrison,2022-02-05,2023-02-07 00:00:00,Production Technician Ii,Kevin Perkins,Kadyn.Harrison@Bilearner.Com,Pl,Leave Of Absence,Full-Time,Zone A,Full-Time,Involuntary,Shake Hold Standard Team Seat Word.,Production,General - Con,1963-09-25,Ma,Technician,86671,Other,Divorced,Fully Meets,3.0,25-12-2022,3,4,3,331.66,4.2819986310746065,0.2573755736557288,True
1917,Megan,Huang,2019-05-29,Desconocido,Production Technician I,Joseph Bryant,Megan.Huang@Bilearner.Com,Ew,Active,Contract,Zone B,Full-Time,Unk,Nan,Production,General - Eng,1960-11-03,Ma,Engineer,39874,Black,Single,Fully Meets,3.0,31-10-2022,5,2,3,419.83,6.973305954825462,0.35534986054470896,False
1918,Callum,Blair,2023-01-09,2023-03-14 00:00:00,Production Technician I,Kayla Shelton,Callum.Blair@Bilearner.Com,Msc,Active,Contract,Zone B,Temporary,Involuntary,Talk Beyond Year Seven.,Production,Field Operations,1990-09-12,Ma,Supervisor,36065,Black,Single,Fully Meets,3.0,01-10-2022,3,5,5,226.7,3.356605065023956,0.14074428011067525,False
1919,Emilie,Donaldson,2022-05-01,2022-11-21 00:00:00,Production Technician I,Dylan Foster,Emilie.Donaldson@Bilearner.Com,Tns,Voluntarily Terminated,Contract,Zone A,Full-Time,Involuntary,Man Mean Daughter Best Quite Guess.,Production,Shop (Fleet),1990-08-15,Ma,Shop,7972,Other,Widowed,Fully Meets,3.0,22-05-2023,2,3,3,583.76,4.049281314168378,0.537508472881224,False
1920,Darius,Duke,2021-01-26,2021-08-06 00:00:00,Production Technician I,Mary Morgan,Darius.Duke@Bilearner.Com,Pyz,Voluntarily Terminated,Full-Time,Zone B,Full-Time,Retirement,Avoid Song Interview Them Class.,Production,Field Operations,1948-08-03,Ma,Tower Hand,81226,Hispanic,Widowed,Fully Meets,3.0,23-09-2022,2,5,3,646.65,5.308692676249144,0.6073916860200238,False
1921,Kenya,Decker,2021-09-06,2023-07-02 00:00:00,Production Technician I,Danny Howard,Kenya.Decker@Bilearner.Com,Wbl,Active,Contract,Zone C,Full-Time,Voluntary,Member Space Player.,Production,Engineers,1994-07-27,Ma,Engineer,10345,Other,Married,Fully Meets,3.0,01-02-2023,3,2,5,813.17,4.698151950718686,0.7924282999788872,True
1922,Tyrese,Sloan,2020-07-29,Desconocido,Production Technician I,Lisa Morrison,Tyrese.Sloan@Bilearner.Com,Nel,Active,Full-Time,Zone A,Part-Time,Unk,Nan,Production,General - Con,1958-02-11,Ma,Technician,89245,Asian,Divorced,Fully Meets,3.0,29-04-2023,1,1,3,636.38,5.804243668720055,0.595979687309013,True
1923,Giana,Roach,2023-03-31,2023-04-30 00:00:00,Production Technician I,John Adams,Giana.Roach@Bilearner.Com,Pl,Active,Full-Time,Zone B,Full-Time,Involuntary,Officer Thus Service.,Production,People Services,1966-11-05,Ma,Director,46757,Other,Widowed,Fully Meets,3.0,29-07-2023,3,4,4,868.74,3.134839151266256,0.8541775471425556,False
1924,Teagan,Swanson,2023-05-16,2023-05-29 00:00:00,Production Technician I,Derek Thompson,Teagan.Swanson@Bilearner.Com,Bpc,Active,Part-Time,Zone B,Full-Time,Voluntary,More Sure Call Best.,Production,Field Operations,1994-11-29,Ma,Foreman,53602,Hispanic,Married,Fully Meets,3.0,05-09-2022,3,5,1,250.41,3.0088980150581794,0.16709077372684542,False
1925,Jerome,Fischer,2023-04-29,2023-07-07 00:00:00,Production Technician I,Jason Kelly,Jerome.Fischer@Bilearner.Com,Ccdr,Active,Contract,Zone B,Full-Time,Voluntary,Gun Better When. Ok Suddenly Certain Seat.,Production,Splicing,1980-02-13,Ma,Laborer,91520,Other,Divorced,Fully Meets,3.0,21-04-2023,1,5,3,882.06,3.055441478439425,0.8689786983432044,True
1926,Grayson,Preston,2019-11-27,Desconocido,Production Technician I,Cheryl Anderson,Grayson.Preston@Bilearner.Com,Svg,Active,Contract,Zone A,Temporary,Unk,Nan,Production,Field Operations,2000-01-02,Ma,Director,95240,Black,Single,Fully Meets,3.0,20-08-2022,3,4,2,350.88,6.4750171115674195,0.2787327903281366,True
1927,Turner,Bradley,2022-11-03,2023-04-02 00:00:00,Production Technician I,Jeffrey Peters,Turner.Bradley@Bilearner.Com,Ew,Active,Full-Time,Zone C,Full-Time,Involuntary,Explain Put Must.,Production,Field Operations,1976-04-06,Ma,Technician,4497,Hispanic,Married,Fully Meets,3.0,13-12-2022,3,2,1,571.81,3.540041067761807,0.5242296623070682,True
1928,Elvis,Daniels,2022-08-08,Desconocido,Production Technician I,Cindy Phillips,Elvis.Daniels@Bilearner.Com,Msc,Active,Full-Time,Zone A,Part-Time,Unk,Nan,Production,General - Con,1983-03-17,Ma,Laborer,89914,Hispanic,Widowed,Fully Meets,3.0,24-08-2022,4,5,5,900.89,3.7782340862423,0.8899025479759537,False
1929,Rose,Travis,2023-07-27,Desconocido,Production Technician I,James Lee,Rose.Travis@Bilearner.Com,Tns,Active,Contract,Zone A,Full-Time,Unk,Nan,Production,Field Operations,1988-03-03,Ma,Coordinator,97011,Asian,Widowed,Fully Meets,3.0,09-12-2022,4,1,3,312.56,2.811772758384668,0.23615170068783123,False
1930,Frank,Williams,2023-07-15,Desconocido,Production Technician I,Kelly Vaughn,Frank.Williams@Bilearner.Com,Pyz,Active,Full-Time,Zone C,Temporary,Unk,Nan,Production,General - Con,1986-08-26,Ma,Technician,70906,Asian,Single,Fully Meets,3.0,27-12-2022,3,3,4,533.56,2.844626967830253,0.4817263564943939,False
1931,Yurem,Donovan,2022-11-09,Desconocido,Production Technician I,Donna Jones,Yurem.Donovan@Bilearner.Com,Wbl,Active,Full-Time,Zone B,Temporary,Unk,Nan,Production,Fielders,1999-12-22,Ma,Engineer,17678,White,Single,Fully Meets,3.0,16-04-2023,2,3,4,381.36,3.5236139630390144,0.3126020912737657,False
1932,John,Smith,2019-12-24,2022-06-12 00:00:00,Sales Manager,Emily Gaines,John.Smith@Bilearner.Com,Bpc,Active,Full-Time,Zone A,Temporary,Voluntary,Ok Glass Media Learn Grow.,Sales,General - Sga,1977-08-16,Ma,Project Manager,1886,Other,Widowed,Fully Meets,3.0,17-01-2023,5,5,2,754.08,6.401095140314853,0.7267676374829154,True
1933,Lynn,Daneault,2019-03-08,Desconocido,Sales Manager,Laura Smith,Lynn.Daneault@Bilearner.Com,Nel,Active,Contract,Zone C,Part-Time,Unk,Nan,Sales,Aerial,1989-11-01,Vt,Lineman,5473,Black,Widowed,Fully Meets,3.0,24-05-2023,2,4,5,837.19,7.197809719370294,0.8191192648317092,False
